,result_200,result_400,result_600,result_800,result_1000,result_1200,result_1400,result_1600,result_1800,result_2000,result_2200,result_2400,result_2600,result_2800,result_3000,result_3200,result_3400,result_3600,result_3800,result_4000,result_4200,result_4400,result_4600,result_4800,result_5000,Type
21,0.2881436824709475,0.5600582849564806,0.4564253236491517,0.3579700523521523,0.32221122646174705,0.2938439015169753,0.2677970031523767,0.24985243974314403,0.23392703461806258,0.21003635291187486,0.1988257117502752,0.18210166723512472,0.18342118469184004,0.1676515116709984,0.1644060259515099,0.16534361794545824,0.15697969674849732,0.15367831229468848,0.1430032730082761,0.14272661702164172,0.13065316451766684,0.1363927469956716,0.127747850646762,0.13008277384972677,0.12324580434337196,ST_conf
0,0.09856052430506242,0.09957675977170108,0.1040898263686992,0.10204429841714799,0.10579559465862519,0.0956443600738448,0.09341217381543376,0.09769423648483874,0.10172475243252159,0.1140916133326849,0.10805784873617327,0.11311562800273377,0.1154644736805481,0.11604244319442066,0.1133974944050269,0.11937610292647759,0.11577995922847056,0.1192191987922421,0.11956111156852613,0.1190387515219026,0.11584361837809054,0.11498325458076782,0.11478238117218537,0.11631888702436773,0.11416626980939078,S1
1,0.08819412948848766,0.06868715810927564,0.08010120620231988,0.10058436648541703,0.09094956055183975,0.08216787084756741,0.08708189031114567,0.1068531931486914,0.10810611630093246,0.10395261397811344,0.10196142999319692,0.0982951435361449,0.10054854009969069,0.10755473439525806,0.10617660187319024,0.09985113868176908,0.10090750440548558,0.10577516114508238,0.10809187920903941,0.10753402669572883,0.10636575896057358,0.10509369965822372,0.10578296952849572,0.10608708247385168,0.10666437986010957,S1
2,0.29489803544661264,0.09600086880392834,0.0987757119958631,0.10630190548854868,0.1013629320089503,0.08815014758650143,0.10106246960308503,0.09257376635954878,0.09069846698055616,0.10012909914879539,0.11422491775357102,0.10195087367473024,0.10528197985262747,0.10203709565565915,0.10444478087276793,0.09671067065396827,0.11093110677955481,0.11020726316461224,0.10931116415134554,0.10532493032361089,0.10789221926949727,0.10518574156162547,0.1058838696751452,0.10656984708970549,0.11926235838734489,S1
3,0.09928848762056798,0.0743128064103798,0.07859248932456872,0.0683368520004282,0.07573830908973964,0.08914204994529469,0.08744980919090087,0.09441698212366476,0.08752794402815335,0.09111688007639208,0.08814021760958882,0.08523873842016776,0.08315041907277511,0.08452778507098549,0.0861500660729229,0.08703783270521673,0.08721420696244513,0.08638619817080165,0.08706130969143772,0.09116341481345847,0.09008800322871455,0.09451342358672365,0.09544660539692394,0.09507086803452772,0.09495150640411797,S1
4,0.040700907531943484,0.01907470979594244,0.014349804412566832,0.0068215039831395164,0.018545002565203413,0.026131092947065865,0.024197751840323894,0.02349502848931005,0.024219612686949214,0.023922018076821927,0.021319796830002187,0.018253794668584337,0.0186432166115154,0.018468220302019875,0.017266908105384,0.01572298089892637,0.01460569959029239,0.0144419970436323,0.01360930347951937,0.013825259488598165,0.014324373597987326,0.01457115634433575,0.014365789442811663,0.013922860885764794,0.016391080008874494,S1
5,0.0333109181198632,0.012171052148099382,0.015184759870946836,0.010694860474440024,0.01686242465686219,0.02083362644708725,0.01781163223739815,0.019594023787044612,0.021575149695880116,0.021963530243267915,0.020095526759517104,0.02147927755738863,0.021776001683689476,0.021976536115725618,0.021084516921511767,0.022683515962974646,0.023600970386454357,0.02196482609557835,0.021429034408528107,0.02132577828084083,0.021498225628836163,0.021228194626474475,0.020626163675966886,0.0205419994045311,0.019476630995330424,S1
6,-0.02588210123008786,-0.006060278193633853,-0.000291984793108118,0.002909667268203022,0.004728045611848166,0.0021335381292513643,0.0001733694052402768,0.0013214143231183434,0.004948022998864259,0.006260108934000072,0.0055877050771364865,0.007465350942506356,0.007748546023269743,0.007019840821496596,0.007281967543731347,0.004854624325374564,0.006415521440952477,0.007678595599856028,0.00719406494895419,0.005672892592198631,0.0051776025327922364,0.002839220896710082,0.0027089394792506162,0.0029325064515604697,0.004078850329274757,S1
7,-0.0013673477974910297,0.009847369122697028,0.007676377965821209,0.005574453237200769,0.00826093477021606,0.017158192872456096,0.01646870610673307,0.012890628721606352,0.012141543975061744,0.011472036257977377,0.010558417316582521,0.00907990262532357,0.009420583135690712,0.01027576779032437,0.00919295375677945,0.006062605571316134,0.00528109068274493,0.005999480727278312,0.006719503436308258,0.007697028437105773,0.007810400466899084,0.008253399020490845,0.008151649639411137,0.008566455767741394,0.006840692625170403,S1
8,0.012963338094727418,0.008073434256073696,0.012508447508372121,0.008452758714667642,0.013198495154028265,0.015318628990410438,0.015638960252096906,0.011618008965485215,0.012583009599050413,0.011563532511033191,0.010782752795952708,0.009952059708122962,0.009532103599991609,0.011054889818116734,0.01049530939628769,0.017639159771827926,0.01647732375350971,0.015610340318947317,0.015511286115686735,0.015805900170080277,0.01577956090398088,0.016381614165842814,0.015972014461773973,0.015588074218771494,0.014632728057246797,S1
9,0.01716462116167258,0.007117039062654538,0.004683690524282291,-0.00023446473398802174,0.0009901801627345656,0.005032026320491288,0.007092335382978438,0.005848842178845545,0.008865631070004718,0.007806583239620011,0.008027816789997911,0.007679080962489975,0.007914132257171158,0.006216512920555959,0.005918024469743606,0.005363443615840175,0.005135557482631605,0.004241719153657739,0.004515226879678881,0.0033982065771598928,0.0037027433959171577,0.004186476911619468,0.005106060304215818,0.005089594119017776,0.006495205082918193,S1
10,-0.011472065292971668,-0.005069809204230222,-0.004934444654180852,-0.0005254998903447137,0.004499467785533138,0.016701778859496065,0.01665341051599788,0.012718580475447768,0.01116683158634647,0.01029510029301993,0.01039385641826793,0.009879509866191462,0.009175905753818272,0.009784476758913686,0.009813432803625526,0.008755413628532435,0.009221525333901335,0.009653228782185,0.00924303042689675,0.008645796932482066,0.00856520011989562,0.009284133291974073,0.009042386571314752,0.008307089105287466,0.008198385521510948,S1
11,-0.0035798848772384123,0.0004973788049068206,-0.002157877020629108,0.0005580037451397749,0.001515984959698243,0.0013488094184674318,0.0008188204241554602,0.0011775357347635523,0.0012232399773982018,0.0011741630149252188,0.0010857048843589505,0.0005747819589655568,0.0007027245785250535,0.00022612884869464394,0.00028141379416486695,0.0006389227109956626,0.00014500918379458817,0.00024124029095777907,0.00032851349064380255,0.0006755897954970608,0.0007341105205481754,0.000822979754679462,0.0007711037940514813,0.0005395957240051683,0.002258725049749922,S1
12,0.003087667806492009,0.0022692039836383756,0.0023929995978002583,0.0030508186528389017,0.0020662924329923078,0.0007133944834105797,0.0007779574138854809,0.0005462676482653879,-0.00020834139419028929,-0.0007581531251711798,-0.0006130291018928756,-0.0006346531297201468,-0.0003820623533532367,4.085978349457081e-05,3.393095199197354e-05,0.0005589125214629854,0.0009452046865292548,0.0009920674751766625,0.0008444356295354891,0.0010423182533587424,0.001174061464381737,0.0009643061338885118,0.0010725098058310075,0.0010684268871556293,0.001033265551757521,S1
13,0.0027027690888872208,0.00014011732282733739,-4.399639440691448e-05,-0.00018179747371798412,-0.0016629967300726604,-0.0017496254767722778,-0.0019000751803402056,-0.002221340829329037,-0.0015688727148867217,-0.0012777266869650355,-0.0012404009344478908,-0.0009550595856271728,-0.0007433148858308221,-0.0007502453971353547,-0.0003910907722428688,0.00036089755580750755,0.00034130154756984105,0.0005178885476366801,0.000716480298050436,0.0009359223163034544,0.0010111672065189153,0.0007500282152553361,0.0006821969600383444,0.0006049036979965009,0.00030267328742598286,S1
14,0.000349442397562305,1.7857891123257553e-06,0.000261985881204889,0.0014537407460363354,0.00019451877425258254,0.00040140490506488996,0.0002072576532758062,0.00047040447677174074,0.0003495892820962756,0.0007357751696702041,0.0007281263313005576,0.0008594289020245867,0.0005744714208910708,0.0006028225417058432,0.0005729971654256852,-0.0007107082733187566,-0.000695884482116588,-0.0005562410779238567,-0.0004153313182295944,-0.0002040507542602907,-0.0002879050989794531,-0.00030497959069060573,-0.0002896350031372409,-0.0002591624165103091,-0.0005179688141815293,S1
15,7.67145095046524e-06,-1.3053319849633905e-05,-0.00021303740817896097,-0.00015420540576877785,8.527608334435307e-05,-0.000138845649563802,-0.00012998273562517677,-0.0001811195833661769,-9.1716715163286e-05,-9.087670061801224e-05,-0.00010424670878728993,-1.2173701394730324e-05,-1.1617403217101436e-05,-6.863926940798215e-05,-5.9957113316950775e-05,8.675298653574117e-05,9.288323777018756e-05,7.618619394490176e-05,9.299660306294802e-05,6.0411254318168665e-05,4.978629932591814e-05,0.00010475709688772962,0.00010087215801867954,9.088253601377837e-05,0.00018657087295355333,S1
16,-0.0006212280052621814,0.0002321782822641945,5.862958115706697e-05,-0.0002621776414756612,-0.00041355619597430296,0.00019798585960769166,0.0001506696703396299,0.00020207758290617645,0.00011087739730165834,4.9979886061836374e-05,-1.5019068643422326e-05,-5.919991954546638e-05,9.787524155731446e-06,8.59013233840174e-07,-8.621273993725496e-06,-0.000189849147881815,-0.00014832348681810163,-0.00018014888185838087,-0.00016145666679780012,-0.00013498236754357692,-0.00014482191143248244,-0.00016629618568794846,-0.00015779763410299832,-0.00016708724186728557,-0.0001425118992805078,S1
17,1.0803361892294787e-06,0.00016386150584588664,1.245708001137266e-05,2.713120390500889e-05,0.00019879210020354567,0.0005219169889240007,0.00052952012662402,0.00036952480533580687,0.0003126826637577883,0.00020333914838941214,0.00013379617176574073,0.00013772027185678584,0.00018552593769267462,0.00010928550728754523,9.455711632734116e-05,-4.867462163802762e-06,-5.688583230935219e-05,-5.665755873797822e-05,-6.406444596478889e-05,-9.48404582361546e-05,-0.00011577424819464776,-6.025674746835494e-05,-6.707773007268152e-05,-3.3119659988314826e-05,1.7608220249664103e-05,S1
18,3.234463783807464e-05,0.0002124045823452154,0.00012850265955261916,6.09788187997115e-05,0.00022323633799334577,0.0006139060518042327,0.0004902965692893577,0.0003275348629365886,0.00033945834359297157,0.0002838205358892256,0.00033523417709805926,0.00038592138258850326,0.0003395928141002952,0.000323817914156563,0.00028743333916199333,0.00033999709344554436,0.0002839968683302851,0.0002800203532068592,0.0002491467429288644,0.00029113103886052984,0.000324271389695452,0.0002276194683139014,0.00020937782081876057,0.00018019379645315689,0.00019443531811920835,S1
19,0.00025621665644772477,-3.928104332297166e-06,6.738305441053705e-05,0.00011353644593786609,-0.00020031810461283194,-0.0005160129521068717,-0.0004021545836901627,-0.0003255781050613844,-0.0003120504593192495,-0.00024899081008754456,-0.00016553855536760587,-3.768132014535474e-05,-7.275299379989596e-05,-6.0131066305325655e-05,-7.963768029670071e-05,-4.924042557782536e-05,-4.015323199994149e-05,-3.281141836983515e-05,-5.87265421242793e-05,-2.6968530596719736e-05,-9.703889538731307e-06,3.2031805627890366e-05,3.434736723425921e-05,4.7787134797398905e-05,-2.846838147000446e-06,S1
20,-0.000493575822650493,0.0001709942610173723,0.0001114639611295849,0.0001157664634303489,0.00020282523507839,3.7198209877225976e-05,2.499277814345189e-06,-0.00010409458951750347,-9.814327626989726e-05,-7.603757947461028e-05,-4.273969574381684e-05,-5.2605788919028326e-05,-1.5799451676829702e-05,4.269625977537817e-05,4.7146049393075634e-05,0.0003154083707654471,0.0002845436534617042,0.00022098964598947973,0.0002007880157899128,0.0002131876678825851,0.00020295822922636002,0.00021279020370267303,0.00021839916450739098,0.0002233534460996427,0.00023592865867095092,S1
21,-0.002798179063802955,-0.0008174257523419053,-0.016470886748797417,-0.01406935098160033,-0.008812819476036087,0.01681552095852509,0.0054206564450479285,0.008650392346108204,0.010015517208567444,0.006821371651264181,9.475432415121574e-05,0.0038204011855848177,-0.0005954672478428347,-0.0010783614562784988,-0.0060482932211119575,0.012128081036857101,0.006260938669489472,0.006061885029404124,0.003846649502485268,0.009353042513218324,0.0034618987706096496,0.009209117448494014,0.006600724697755816,0.005712972246882662,0.008766068628698836,S1
0,0.10710138396146486,0.07833198045740478,0.05968010858331433,0.04140815533048403,0.04538881857286768,0.038782092639972475,0.03612604358834875,0.032431224549218075,0.03335597814592831,0.03499660374198226,0.03139436268989075,0.034691979651636895,0.03391895506423562,0.030147707301475746,0.029439834555343054,0.02994926483162237,0.027069768031826272,0.028813791141800986,0.029723980862618037,0.02688066191323822,0.025152896648519364,0.024067572535710267,0.023346218983912162,0.0232335347015979,0.022119566497132325,S1_conf
1,0.0600890267651709,0.06600429303757513,0.05330758002270128,0.05044866283185561,0.041139919702240256,0.03599405394300767,0.032487308628505115,0.042979921442864555,0.038209308760264356,0.03691579718013219,0.03205253189241837,0.032059686363037944,0.029737150307687327,0.03195572717306055,0.029205656123673658,0.029600142142427444,0.02733371788698666,0.027171259970076005,0.026951442964215234,0.02502721828976248,0.02492077879023164,0.024582392367226417,0.02371291325380374,0.022795948928784737,0.021923732276686328,S1_conf
2,0.13339770126588005,0.09441815871750305,0.07049000023600085,0.05591255955454648,0.048713169333446014,0.039123757082823854,0.0382680868841203,0.034078086572747364,0.03284385582623785,0.03522410906622712,0.03618029200056273,0.030804641172017786,0.030720325953452275,0.028031786918470074,0.02808763588310081,0.02729354157992552,0.031769689665141786,0.03307717229095046,0.0307887523887864,0.03027381602205806,0.02766825239891986,0.027133930031114452,0.027587845752156746,0.02624067542355811,0.032629023862582214,S1_conf
3,0.07542264438332581,0.0610564381604644,0.04653388302877448,0.033772867453594375,0.028042383689048923,0.03204739600955643,0.02800546268412383,0.02884905981917245,0.02641224387680806,0.025972535058581676,0.02549698463133018,0.023333389940754637,0.02170208706864158,0.019772476449963463,0.019734062620500516,0.02044143078029961,0.01877779899694722,0.019091107346583584,0.018349353438751423,0.020674178277678423,0.01950863438189109,0.019856364682107695,0.018712411358405626,0.019144688717143275,0.01759632218643809,S1_conf
4,0.06852914249546493,0.031685357430294186,0.02250574997495051,0.017007677481619285,0.02550188790030794,0.030040623530097673,0.02635802779732554,0.02332708421731609,0.0209823790390753,0.01987164882046832,0.018873812592260914,0.01631130647961323,0.01604823998579989,0.014143621631251055,0.013668305208404926,0.013895987412067873,0.013532614486079958,0.01233830808312686,0.012196057652511891,0.012090359679027331,0.011139149705659395,0.011489779474938072,0.010092553178009528,0.010271772326513252,0.010809357966342116,S1_conf
5,0.03435114631418487,0.02195341562990499,0.020010246779504522,0.017978637216095078,0.020916350932164797,0.021870457248125794,0.019687827111629853,0.017967951265108965,0.017257785716113562,0.015939867475964334,0.014108849264494829,0.014050039397125793,0.013612875755679085,0.012567215428320415,0.011781695415223266,0.012627266524585984,0.011901947760927671,0.01174603906814615,0.011166995452724437,0.010763510318107924,0.010644546021744057,0.009845052654333376,0.009986467120274279,0.009556194231732661,0.009455570293873946,S1_conf
6,0.05085209078905504,0.02166666544480648,0.018797628131597702,0.0151072759087458,0.012270755226609217,0.01428116596251319,0.012522857377145157,0.012057293074384008,0.011198865012688256,0.010518727094853877,0.009832753958811327,0.009226838388577827,0.008484370195293222,0.008080743823363051,0.008197508672651838,0.008665593360989059,0.008709287884139464,0.008828630952630541,0.00863281806427175,0.007984363630772751,0.007774593684551417,0.00799721978750316,0.007635787144286062,0.007613908520579123,0.007133231367034372,S1_conf
7,0.0319845036712771,0.022461126823023196,0.016768099573901695,0.012063466930048292,0.011273977762764158,0.015642210807511568,0.01343871584530429,0.013860895820567804,0.012821596006993815,0.011643816306382232,0.011000037414503342,0.010270062249672694,0.00945909962903841,0.008998211036759716,0.009103934025403116,0.011345228731811034,0.011166937765676569,0.010748617494425248,0.009744337115239435,0.010587560172820048,0.010032577746330332,0.010166524350702371,0.00963838144920879,0.009185003515776755,0.010043636592474942,S1_conf
8,0.02312851656277422,0.015297612845721485,0.013403613450813404,0.010345023758410342,0.01232956657344561,0.011726406112873261,0.011191398372463388,0.010341429883157775,0.01031768474103808,0.009803797091294008,0.008704965454845665,0.007998771019324334,0.007501498148991525,0.007979404873252549,0.0071836542239677335,0.016597035118464314,0.016078256387997335,0.014816649715020634,0.014245536319096185,0.014295635255757607,0.01327785317956639,0.013249629062832917,0.012144574490224902,0.012251108098225319,0.011338679629309577,S1_conf
9,0.02949349506817023,0.01690519158252205,0.012922822521803368,0.012248108860835147,0.009893364796273925,0.011753871305519225,0.01059972327383063,0.00994043761613624,0.009786176754023207,0.009093123493442391,0.008374758917125396,0.007982007601286934,0.0075289106997234,0.0072689674644871895,0.00690093746743208,0.007149421899561516,0.007044534367444854,0.006518923933700399,0.0067038085322398315,0.006514249662713049,0.00612815473306386,0.006047139701426701,0.006067814203335164,0.005696384089867805,0.006529914126176981,S1_conf
10,0.02508504480205564,0.015078956393856306,0.011729094411927097,0.010251702525550735,0.012241257692049569,0.01961630042259227,0.016871931747771435,0.016264819928279533,0.014440634774645925,0.01291957862053967,0.012484511563396698,0.011372952362061694,0.010950362046340803,0.010353518202808753,0.00948797739596046,0.00865064195681667,0.008728055257269496,0.008358851613051107,0.007972128748349863,0.007774234472806947,0.007169132571780168,0.007059584098654213,0.006857553596817135,0.006966250797300898,0.006417613094654611,S1_conf
11,0.008957796684178447,0.0058450219265532705,0.005537692737177286,0.004966666380071873,0.004522308445220506,0.005224969315026514,0.004652567409442641,0.004404699614215718,0.0039720247798366685,0.0037060166676901644,0.003457720212532029,0.003420763761402437,0.0032754333839619216,0.0033750470301419566,0.0031269716814095083,0.0027961954552835977,0.002760318443029048,0.0027497521333079483,0.0026994891070685717,0.0028702072662484916,0.0026575581043696765,0.002783259367058361,0.0025712859865496037,0.0024662716658055213,0.003953972566027009,S1_conf
12,0.011328471341279036,0.00505763006470742,0.003726924503325941,0.0031588093854650863,0.00268488018763249,0.0031995398340476243,0.0028888967482667083,0.0026495921357165076,0.002582303080221471,0.0024900896447991668,0.0023218102882047614,0.0021732862468903163,0.002010438054594484,0.002086221191171222,0.0018840884177348859,0.0022607919342659726,0.002192509912961868,0.0020388906508179124,0.0019375282373574922,0.002082532791814659,0.0018095893572432952,0.0018340499065840836,0.0018158282236700083,0.0017529019538304901,0.0017671290071439392,S1_conf
13,0.007231616402877468,0.0040958083159557835,0.0031320271330420053,0.002466854140724228,0.0026519125045688964,0.0025106407515406467,0.002310243274743189,0.0021996182407437665,0.00217795795351338,0.0020895668471469803,0.0019333501319237342,0.0018108566007441684,0.0016699054566969988,0.001714174429718804,0.0015486659585348516,0.0019256131674945632,0.001821174816907171,0.0017562358816645245,0.0017169913106121985,0.0017479775083557225,0.00153699477345636,0.0016763674928785386,0.0015406543278461554,0.001562378124706904,0.0015079768755915568,S1_conf
14,0.005756944202551755,0.003118402576379638,0.002424389719189668,0.00303817446444624,0.0031609184858208276,0.003309873689929505,0.002977410860544319,0.002715573476273236,0.002469779317601518,0.0022808336467190714,0.0019857705177950824,0.0019216404512488552,0.0019742390667260904,0.0017192420083233348,0.0015792477429179825,0.0030236544216938176,0.002889790252007477,0.0026583590083262038,0.0025829018877613482,0.0026239371082915383,0.0023869979874837077,0.002427899080839423,0.0023537843101364237,0.0022542073601698946,0.0021637653179555657,S1_conf
15,0.0014600105602754776,0.0007286338152388167,0.000626302713347131,0.0005122253810230574,0.0006132658208919888,0.0009167379863019075,0.0008179153823934294,0.0008244958573877535,0.0007089372300571368,0.0006088594313272481,0.0005865045580870535,0.0005960840234232633,0.000552868062428469,0.0005201374625313907,0.0005026090582719984,0.0005020889972323445,0.0004585082264436085,0.000441079367147496,0.0004453385139855558,0.00042961126207103424,0.00039334973261189485,0.00040142668169286587,0.00039035962296569726,0.0003937160824228026,0.00040353616533461874,S1_conf
16,0.0018268303295854663,0.0008813738012790806,0.0006738623208788916,0.0008115331565515056,0.0006463585776604476,0.0008208016900981199,0.0007273538703494442,0.00067647134448882,0.0005956336868269156,0.0005476213801130462,0.0005179761145192974,0.0005242631275613422,0.0004975914036753359,0.0004662499338888478,0.0004474650188195431,0.0005260038621639215,0.0005070980938102229,0.0004895380031717063,0.0004626836548430222,0.00045022435057852253,0.00044402132579432935,0.0004176986454342621,0.0004035717956901555,0.00039827769898736733,0.0003908757633336799,S1_conf
17,0.001193848281414062,0.0006302138244972417,0.0005339165695212128,0.00043028552136220507,0.00038996694060528084,0.00043675698958310085,0.0003993978953570571,0.0004488093698944894,0.00041787374788951364,0.0004011478144514493,0.0003711983068754181,0.00035001413160512236,0.00031805542061383703,0.000338264714263794,0.0003229829621582016,0.0003391553231906537,0.00035420917222257954,0.00032196324153530123,0.00032015990995046067,0.00032182266267423415,0.00029665659273178814,0.0003040478712947113,0.00028580467868540916,0.00028721067564207737,0.0003066780166263376,S1_conf
18,0.0011281653145246223,0.0008219215415502933,0.0006157337110423699,0.0006816820084198812,0.000761789354480258,0.0007737633971606966,0.0006657138761270828,0.0006575539160815717,0.0005941099060759927,0.0005680606366388737,0.0005276517611511337,0.0005109400904271853,0.0004852831909972851,0.00046531233761732066,0.00041856770616368873,0.00041252109053173825,0.0004052614976770791,0.00040439560050675196,0.00037653802718715015,0.0003693972571013582,0.0003520726990524352,0.0003608793102983891,0.00034771954655146047,0.000342810467453558,0.0003458326636387139,S1_conf
19,0.0016893468747504554,0.0007686863244770356,0.0005875089310616919,0.0005303737468951303,0.0005503457425540011,0.0007750363156358897,0.0007046045811870845,0.0006514098708426121,0.0005700595558939522,0.0005193993990884407,0.0004850554229302318,0.0005011198016541315,0.00047391474296157077,0.00044620264903951813,0.00041316348189633374,0.00038230948947022884,0.00037104382868716527,0.0003792887425578218,0.00035942131509756643,0.00035849887599316246,0.00033008855058700614,0.00033586612402553,0.0003040038433490552,0.00030591076357585077,0.00032724623359046045,S1_conf
20,0.0011173782966606954,0.0005598522062134447,0.0004635031553606671,0.00040395706804736926,0.000343452205731574,0.0004611676183341331,0.00039878537013143746,0.0004231446502070512,0.00036883964278335024,0.00034770995479939295,0.0003233122779856032,0.0002978202657606138,0.0002804670180259186,0.00030015632509664724,0.0002836197417602292,0.0005267653672637602,0.0005004131053650842,0.00048476666293776016,0.0004716963606342677,0.0004442630224889108,0.0004199034787790112,0.00040977753999301656,0.00040359908585731077,0.00038743921286864345,0.0003822010980670957,S1_conf
21,0.11748082840190456,0.07167461509720456,0.05068317083067067,0.047393828968225485,0.043342624324398026,0.05064653245195218,0.04470919922043123,0.0446376187048367,0.041615313129534565,0.03780787715311102,0.03607767081705806,0.034366917286197354,0.0326061388475877,0.03136615951855069,0.03145449925395372,0.039732121211666444,0.038731032468446315,0.036151414712918876,0.03676367161678358,0.03621000903955501,0.034682775687817365,0.03341804016445408,0.031957399987559656,0.031525618243096055,0.03271547940376924,S1_conf
